iter	RMSE
146	0.03621723945
147	0.03618372916
148	0.03615807658
149	0.03612630625
150	0.03610613977
151	0.03606266854
152	0.03604078467
153	0.03600547541
154	0.03596834027
155	0.03594024642
156	0.03592339194
157	0.03589991434
158	0.03585342254
159	0.03583059384
160	0.03579067888
161	0.03574662032
162	0.03572890721
163	0.03567277308
164	0.03564125903
165	0.03560635662
166	0.03556989874
167	0.03554775684
168	0.03550415015
169	0.03546147897
170	0.03540968481
171	0.03539397436
172	0.03535143742
173	0.03531655898
174	0.03528789883
175	0.03527365216
176	0.03522667825
177	0.03517648808
178	0.0351596212
179	0.03514175699
180	0.0351227975
181	0.03510577271
182	0.03507265538
183	0.03501832404
184	0.03500452212
185	0.03496174231
186	0.03491877774
187	0.03490566909
188	0.03487617598
189	0.03484932953
190	0.03481297576
191	0.03479016343
192	0.03474886448
193	0.03472502647
194	0.03467847926
195	0.03464914556
196	0.0346381606
197	0.03462633628
198	0.03461595408
199	0.03459047772
200	0.03456942684
201	0.03451853404
202	0.03449293993
203	0.03448210937
204	0.0344713416
205	0.03443817627
206	0.0344084656
207	0.0343972
208	0.03438959347
209	0.03436978535
210	0.03434231271
211	0.03429198924
212	0.03426382324
213	0.03424019986
214	0.03421053578
215	0.03417203287
216	0.03415953284
217	0.03412383682
218	0.03411231304
219	0.03409738651
220	0.03407242225
221	0.03405456031
222	0.03402634287
223	0.03400772684
224	0.03397523176
225	0.03396543962
226	0.03395710326
227	0.03393602779
228	0.033907411
229	0.03387631579
230	0.03386978864
231	0.0338411763
232	0.03383368718
233	0.03382635169
234	0.03381499585
235	0.03380468818
236	0.03379471774
237	0.0337773447
238	0.03374931961
239	0.03373212512
240	0.03369828938
241	0.03368693818
242	0.03366309726
243	0.03364587231
244	0.03361747799
245	0.03359990023
246	0.03358785576
247	0.0335819077
248	0.0335710865
249	0.03356516677
250	0.03355822425
251	0.03353255839
252	0.03351984473
253	0.03349771296
254	0.03344635159
255	0.03342824862
256	0.033401802
257	0.03337019751
258	0.03335788298
259	0.03333813972
260	0.03331497105
261	0.033270591
262	0.03324439352
263	0.03322739912
264	0.03322361978
265	0.03319234215
266	0.03318208389
267	0.03317172012
268	0.03316697643
269	0.03314685716
270	0.03313666011
271	0.03311931722
272	0.03311295311
273	0.03310562287
274	0.03309248002
275	0.03307433177
276	0.03306312828
277	0.03305456575
278	0.03304577328
279	0.03303829237
280	0.03301683239
281	0.03300502347
282	0.03297362712
283	0.03293200507
284	0.03291956363
285	0.0329001565
286	0.03288264489
287	0.03284663898
288	0.03283953126
289	0.03282981698
290	0.03280038828
291	0.03276472364
292	0.03274403759
293	0.03271824539
294	0.03271565102
295	0.03269702834
296	0.03268426531
297	0.03267640665
298	0.03265216206
299	0.03263779599
300	0.03263125331
301	0.03261735516
302	0.03260781239
303	0.03259838663
304	0.03258665383
305	0.03258241538
306	0.03257287595
307	0.03256552704
308	0.03255992618
309	0.03254306677
310	0.0325303013
311	0.03251724679
312	0.03250144421
313	0.03248252216
314	0.03247483596
315	0.03245792294
316	0.03245322234
317	0.0324430489
318	0.03242699087
319	0.0324134231
320	0.03239251243
321	0.032373759
322	0.03236162687
323	0.03235299584
324	0.03234296074
325	0.03231446055
326	0.03230468059
327	0.03228260316
328	0.03227128318
329	0.03223828375
330	0.03221476137
331	0.03219958966
332	0.0321828439
333	0.03217796729
334	0.03216304138
335	0.03215576906
336	0.03213339341
337	0.03211519664
338	0.03210162715
339	0.03209363384
340	0.03209047938
341	0.03209046771
342	0.0320690621
343	0.03205983268
344	0.03205211173
345	0.03204749421
346	0.03203111347
347	0.03202177906
348	0.03200041405
349	0.03198132948
350	0.0319682664
351	0.03195874072
352	0.03195186532
353	0.03194682496
354	0.03193261258
355	0.03192788188
356	0.03192017883
357	0.03189672056
358	0.03188302533
359	0.03186588701
360	0.03185245183
361	0.03183532547
362	0.03180383992
363	0.03179903832
364	0.03179597127
365	0.03177816607
366	0.0317594315
367	0.03173027138
368	0.03170431187
369	0.03169943755
370	0.03168164003
371	0.03167221878
372	0.0316631895
373	0.03164684072
374	0.03162289577
375	0.03161904186
376	0.03160765095
377	0.03159947559
378	0.03158916818
379	0.03157777582
380	0.03156680466
381	0.03156107828
382	0.03156052238
383	0.0315550951
384	0.03155140017
385	0.03153961548
386	0.03152898039
387	0.0315071501
388	0.03150607789
389	0.03149405627
390	0.03147546561
391	0.03146579598
392	0.03145751921
393	0.03144129553
394	0.0314290974
395	0.0314072338
396	0.03139216735
397	0.03137613409
398	0.03136749439
399	0.03134964725
400	0.03133933069
401	0.03133128056
402	0.03131504197
403	0.03130494767
404	0.03128688663
405	0.03127862481
406	0.03125174112
407	0.03124583159
408	0.03123332043
409	0.03121691462
410	0.03120698913
411	0.03119671101
412	0.03117666928
413	0.03115939985
414	0.03115398385
415	0.03113525425
416	0.03112520018
417	0.03111181124
418	0.03111168427
419	0.03110893906
420	0.03110170027
421	0.03109361301
422	0.0310845204
423	0.03106442147
424	0.03105341672
425	0.03105318376
426	0.03104664185
427	0.03103587828
428	0.03102238646
429	0.03101623482
430	0.03100741278
431	0.03099732164
432	0.03098160417
433	0.03096684996
434	0.03095654048
435	0.03094831573
436	0.03093449091
437	0.03092739465
438	0.03091534601
439	0.03090824451
440	0.03090114397
441	0.03088371477
442	0.03087421339
443	0.03086721091
444	0.03086108533
445	0.03084928161
446	0.03083416667
447	0.03082419788
448	0.03081504788
449	0.03081091907
450	0.03079255331
451	0.03077821865
452	0.03076226607
453	0.03075865716
454	0.03074511397
455	0.03074251716
456	0.0307328603
457	0.03071959891
458	0.03070660601
459	0.03069443486
460	0.03068852373
461	0.03067839287
462	0.03067646078
463	0.03067346276
464	0.03065538366
465	0.03064677191
466	0.03064044583
467	0.03062462002
468	0.03061583694
469	0.03061072372
470	0.03060055976
471	0.03059040752
472	0.03058201742
473	0.03056777377
474	0.03056073607
475	0.03055245133
476	0.03054883562
477	0.03054084727
478	0.03053220231
479	0.03052113228
480	0.03051616157
481	0.03049647934
482	0.03048802728
483	0.03046720232
484	0.03046340407
485	0.03045265787
486	0.0304489829
487	0.03043785383
488	0.03043648271
489	0.03043489005
490	0.03042746533
491	0.03042123063
492	0.03040739958
493	0.03039456346
494	0.0303916475
495	0.03038499435
496	0.0303829159
497	0.03037510947
498	0.03036509752
499	0.03035854395
500	0.03034664966
501	0.03032522704
502	0.03031973726
503	0.0303166126
504	0.03031015671
505	0.03030483275
506	0.03029741887
507	0.03028984538
508	0.03028507639
509	0.03028370467
510	0.03027841219
511	0.03027414664
512	0.0302670634
513	0.03026533986
514	0.03025924131
515	0.0302432686
516	0.03024301979
517	0.03024258275
518	0.03023412802
519	0.03022081078
520	0.03020501177
521	0.03019710512
522	0.03019065698
523	0.03018064684
524	0.0301766352
525	0.030168934
526	0.03016276735
527	0.03016141566
528	0.03015657958
529	0.03015207558
530	0.0301419674
531	0.03013609495
532	0.03012905299
533	0.03012449202
534	0.03012254096
535	0.03011417333
536	0.03010810188
537	0.03009640478
538	0.03009047929
539	0.03008545079
540	0.03008505983
541	0.0300770494
542	0.0300710436
543	0.03007025495
544	0.03006249322
545	0.0300553631
546	0.03004414572
547	0.03003635564
548	0.03002531655
549	0.03002370804
550	0.03001857563
551	0.0300127456
552	0.03000575725
553	0.03000093838
554	0.02999592856
555	0.02998465847
556	0.0299792476
557	0.02996414516
558	0.02996002922
559	0.02994566672
560	0.02994487443
561	0.02993422868
562	0.02992429554
563	0.02992056244
564	0.02991404301
565	0.02991338392
566	0.0298973132
567	0.02989725271
568	0.02989145761
569	0.02988246857
570	0.02987671171
571	0.02987330431
572	0.02986803119
573	0.02985961816
574	0.02985540152
575	0.02984851057
576	0.02984097182
577	0.02982863399
578	0.02982108228
579	0.02980702005
580	0.02980074752
581	0.02979343175
582	0.02978648504
583	0.02977225451
584	0.02977085302
585	0.02976460216
586	0.02976042955
587	0.02975663007
588	0.02975613118
589	0.02974993753
590	0.02974579737
591	0.02973973137
592	0.02973469125
593	0.02972971998
594	0.02972372379
595	0.02971393292
596	0.02971207875
597	0.02970541056
598	0.02969676669
599	0.02969065289
600	0.02968625809
601	0.02967798786
602	0.02967308818
603	0.02966624706
604	0.02965894244
605	0.02965252965
606	0.02964682675
607	0.02964181456
608	0.0296330762
609	0.02962731975
610	0.0296200642
611	0.0296193953
612	0.02961359738
613	0.0296087246
614	0.02960543097
615	0.02960048651
616	0.02958310024
617	0.02957915541
618	0.02957312464
619	0.02956438709
620	0.02956070534
621	0.02955826607
622	0.02955319353
623	0.02954802564
624	0.02953579615
625	0.02953447534
626	0.02952727696
627	0.02952080458
628	0.02951788479
629	0.02951409929
630	0.02950624255
631	0.02950151848
632	0.02949355519
633	0.02948718281
634	0.0294794736
635	0.02947535366
636	0.029471296
637	0.02946437091
638	0.02945852948
639	0.02945267467
640	0.0294471588
641	0.02944029973
642	0.02943250424
643	0.02943145907
644	0.02942840164
645	0.02942658675
646	0.0294232508
647	0.02942048713
648	0.02941671579
649	0.02941153294
650	0.02940956882
651	0.02940465381
652	0.0293968732
653	0.02939487689
654	0.02939121008
655	0.02938567192
656	0.02937334754
657	0.02936881384
658	0.02936578694
659	0.02936209714
660	0.02935512259
661	0.02934892811
662	0.02934709333
663	0.02933889064
664	0.02932469618
665	0.02932464965
666	0.02931736024
667	0.02930970557
668	0.02930084977
669	0.02928820552
670	0.02928418457
671	0.02927983992
672	0.02927377653
673	0.02926348441
674	0.02925879398
675	0.02925727662
676	0.02925521007
677	0.02925280465
678	0.02924739655
679	0.02924215709
680	0.02923835718
681	0.02923248234
682	0.02923011904
683	0.02922281405
684	0.02920905732
685	0.02920547184
686	0.02919518408
687	0.02919421289
688	0.02918996921
689	0.02918678767
690	0.02918262189
691	0.02918257126
692	0.02917847256
693	0.02916921048
694	0.0291539818
695	0.02915175801
696	0.02915070031
697	0.02914611315
698	0.02914060415
699	0.02913662944
700	0.02912842988
701	0.02912479518
702	0.02911327684
703	0.02910764459
704	0.02910218674
705	0.02909993866
706	0.02909024692
707	0.02908454818
708	0.02908132607
709	0.02908030469
710	0.02907927556
711	0.02907434591
712	0.02906980978
713	0.02906406373
714	0.02906351199
715	0.02906038588
716	0.02904655614
717	0.02904207251
718	0.0290387288
719	0.02903554218
720	0.02903031797
721	0.02902702709
722	0.02902078436
723	0.02901199698
724	0.02900624359
725	0.02900428166
726	0.02899983035
727	0.02899307175
728	0.02898659898
729	0.02898586974
730	0.0289806875
731	0.02897613316
732	0.02897144579
733	0.0289708763
734	0.02896224744
735	0.02895714273
736	0.02895534833
737	0.02895046363
738	0.02894518715
739	0.0289434568
740	0.02893898835
741	0.02893742767
742	0.02893344949
743	0.02892930456
744	0.02892547027
745	0.02892151616
746	0.0289172702
747	0.02891427866
748	0.0289097006
749	0.02890763661
750	0.02890636935
751	0.02890182901
752	0.02890088797
753	0.02889261294
754	0.02888824625
755	0.02888821313
756	0.02888500672
757	0.02887575336
758	0.02887338834
759	0.02886733142
760	0.02886493963
761	0.02886083758
762	0.0288545762
763	0.02885081198
764	0.02884397744
765	0.02883826877
766	0.02883581586
767	0.02882846058
768	0.02882262632
769	0.02881814981
770	0.02881269667
771	0.02880619082
772	0.02879779536
773	0.02879380725
774	0.02879281907
775	0.0287866116
776	0.02877917303
777	0.02877258313
778	0.02876930947
779	0.0287679275
780	0.02876670298
781	0.02876481306
782	0.02876157289
783	0.02875740436
784	0.02875457377
785	0.02875037308
786	0.02874910001
787	0.02874515978
788	0.02874282172
789	0.028739533
790	0.02873292603
791	0.02872828995
792	0.02872536862
793	0.0287187735
794	0.02871278644
795	0.02871187163
796	0.02870829909
797	0.02870292571
798	0.02869691919
799	0.02869469797
800	0.02869120881
801	0.02868666322
802	0.02868159371
803	0.02867877431
804	0.0286755034
805	0.02866884104
806	0.02866801059
807	0.02866600582
808	0.0286612933
809	0.02865889257
810	0.02865455917
811	0.02865337152
812	0.02864152534
813	0.028639198
814	0.02863407236
815	0.02862206514
816	0.0286214247
817	0.02861726867
818	0.02861462043
819	0.02861197389
820	0.02861028116
821	0.02860350308
822	0.02859948902
823	0.02859665067
824	0.02859593489
825	0.028592548
826	0.02858829471
827	0.02858528763
828	0.02858057057
829	0.02857531214
830	0.02856599445
831	0.02855647647
832	0.02855296773
833	0.02854349715
834	0.02854015815
835	0.02853165813
836	0.02852913849
837	0.02852705326
838	0.02852535414
839	0.02852439385
840	0.02851786987
841	0.02851648191
842	0.02851082635
843	0.02850749328
844	0.02850385304
845	0.02850138692
846	0.02850043492
847	0.02849590835
848	0.02849319888
849	0.02848669642
850	0.02848432348
851	0.02847911221
852	0.02847770092
853	0.02846901677
854	0.02846556183
855	0.02845946401
856	0.02845487747
857	0.02845362643
858	0.02844458842
859	0.02844087663
860	0.02843686845
861	0.02843469524
862	0.02842941166
863	0.028426055
864	0.02841678455
865	0.02840732241
866	0.02840181276
867	0.02839382019
868	0.02838540295
869	0.0283843026
870	0.02838039441
871	0.02837860286
872	0.02837205676
873	0.02836364363
874	0.02836266822
875	0.02836090862
876	0.02835716351
877	0.02835528341
878	0.02834894039
879	0.02834501056
880	0.02834257047
881	0.02833522682
882	0.0283276427
883	0.02832226395
884	0.02831863461
885	0.0283152154
886	0.02831227842
887	0.02830614612
888	0.02830141626
889	0.0282972503
890	0.0282921815
891	0.02829074736
892	0.02828736961
893	0.02828565504
894	0.02828452977
895	0.0282815836
896	0.02827818752
897	0.02827712036
898	0.02827291258
899	0.02826796617
900	0.02826355148
901	0.02826093507
902	0.02825348319
903	0.02825036957
904	0.02824818144
905	0.02824692584
906	0.02824637464
907	0.02824374334
908	0.02824216667
909	0.02823855943
910	0.02823596862
911	0.02823560375
912	0.02823094684
913	0.02822396757
914	0.02822061184
915	0.02821698505
916	0.02821583098
917	0.02821260237
918	0.02821049085
919	0.02820530177
920	0.02820452511
921	0.02820348205
922	0.02820102031
923	0.02819852711
924	0.02819360529
925	0.02819201532
926	0.02818984946
927	0.02818354804
928	0.02818093651
929	0.0281777246
930	0.02817223526
931	0.02816631646
932	0.02816525639
933	0.02816255619
934	0.02815813483
935	0.02815708287
936	0.02815511292
937	0.02815355137
938	0.02815136548
939	0.02814963209
940	0.02814770701
941	0.02814056313
942	0.02813120327
943	0.02812698784
944	0.02812387185
945	0.02812325623
946	0.02811526405
947	0.02811254094
948	0.02811134863
949	0.02810831945
950	0.02810568436
951	0.02810522834
952	0.02810335182
953	0.02809893071
954	0.02809766091
955	0.02809242193
956	0.0280883288
957	0.02808720859
958	0.02808595208
959	0.02808080339
960	0.02807851855
961	0.02807351455
962	0.02807059626
963	0.02806609345
964	0.02806131507
965	0.02805766242
966	0.02805128413
967	0.02804627962
968	0.02804301487
969	0.02803885607
970	0.02803666494
971	0.0280337819
972	0.02802769825
973	0.02802200915
974	0.02801687677
975	0.02801463171
976	0.02800753021
977	0.02800176828
978	0.02799829951
979	0.02798904509
980	0.02798429168
981	0.0279786786
982	0.02797698482
983	0.02796635925
984	0.02796328957
985	0.02795902261
986	0.02795610472
987	0.02795062895
988	0.0279486658
989	0.02794220648
990	0.02793939308
991	0.02793384992
992	0.02793207449
993	0.02792913168
994	0.0279267518
995	0.02792500084
996	0.02791819347
997	0.0279164518
998	0.02791441662
999	0.0279129727
1000	0.02791177736
1001	0.02790727977
1002	0.02790434332
1003	0.02789500402
1004	0.02788830651
1005	0.02788482339
1006	0.02788131316
1007	0.02788038702
1008	0.02787456766
1009	0.02787030395
1010	0.02787000008
1011	0.02786492821
1012	0.0278613535
1013	0.02785933381
1014	0.02785666013
1015	0.02785364971
1016	0.0278514465
1017	0.02784843699
1018	0.02784495175
1019	0.02784304607
1020	0.02784055664
1021	0.02783427007
1022	0.02783073246
1023	0.02782656837
1024	0.02782513079
1025	0.02782445333
1026	0.02782211108
1027	0.02781716268
1028	0.02781495402
1029	0.02781399486
1030	0.02781317306
1031	0.02781193747
1032	0.02780651167
1033	0.02780255971
1034	0.0278013662
1035	0.02779747958
1036	0.02779564494
1037	0.02778827757
1038	0.02778657243
1039	0.02778367641
1040	0.02777927771
1041	0.02777532341
1042	0.02776955737
1043	0.02776656346
1044	0.02776251985
1045	0.02776010587
1046	0.0277551825
1047	0.02775403673
1048	0.02774322293
1049	0.02774236996
1050	0.02773862081
1051	0.02773563859
1052	0.02773243133
1053	0.02772883494
1054	0.02772510821
1055	0.02772137277
1056	0.02771866598
1057	0.02771438956
1058	0.02771268858
1059	0.02770842588
1060	0.02770434377
1061	0.02770128762
1062	0.02769919633
1063	0.02769735858
1064	0.02769456987
1065	0.02769189068
1066	0.02768757413
1067	0.02768286302
1068	0.02767991996
1069	0.02767829797
1070	0.02767413089
1071	0.02767253381
1072	0.02766858869
1073	0.02766799073
1074	0.02766415487
1075	0.02766146176
1076	0.02765741572
1077	0.02765696773
1078	0.02765317276
1079	0.0276495973
1080	0.02764860466
1081	0.02764403737
1082	0.02763855653
1083	0.02763564297
1084	0.02763356323
1085	0.02762745876
1086	0.02762384696
1087	0.02762232118
1088	0.02762012368
1089	0.0276170536
1090	0.02761501241
1091	0.02761381155
1092	0.02761143957
1093	0.02761052569
1094	0.02760263734
1095	0.0275971481
1096	0.02759611124
1097	0.02759562897
1098	0.02759439023
1099	0.02759224997
1100	0.02759022317
1101	0.02758627374
1102	0.02758570906
1103	0.02758211307
1104	0.02758052105
1105	0.02757757365
1106	0.02757286084
1107	0.02756337751
1108	0.02756114527
1109	0.02755888546
1110	0.02755748203
1111	0.02754975738
1112	0.02754422463
1113	0.02754072773
1114	0.02753411147
1115	0.02753119888
1116	0.02752837665
1117	0.0275261582
1118	0.02752456644
1119	0.0275215017
1120	0.02751886736
1121	0.0275184501
1122	0.02751411787
1123	0.02750969366
1124	0.02750234901
1125	0.02749901744
1126	0.02749348824
1127	0.02748681064
1128	0.02747988767
1129	0.02747351985
1130	0.02746959729
1131	0.02746771892
1132	0.02746488284
1133	0.02746268445
1134	0.0274593977
1135	0.02745664489
1136	0.02745498493
1137	0.02745258493
1138	0.02745154769
1139	0.02744448351
1140	0.02744180035
1141	0.02743616841
1142	0.02743140685
1143	0.02742824201
1144	0.02742753053
1145	0.02742352964
1146	0.02742239801
1147	0.02742020715
1148	0.02741992896
1149	0.02741229134
1150	0.02740779506
1151	0.02740749801
1152	0.02740434529
1153	0.02740227599
1154	0.02739817355
1155	0.02739704938
1156	0.02739644031
1157	0.02739073453
1158	0.0273862551
1159	0.02738097275
1160	0.02737427354
1161	0.0273738344
1162	0.0273736072
1163	0.02737023068
1164	0.02736808218
1165	0.02736147015
1166	0.02735806719
1167	0.02734830766
1168	0.02734296272
1169	0.02733845347
1170	0.02733639555
1171	0.02733081061
1172	0.02732554597
1173	0.02732443286
1174	0.02731993949
1175	0.02731301131
1176	0.02730786897
1177	0.02730717901
1178	0.02730414456
1179	0.02730374209
1180	0.02729982218
1181	0.02729933406
1182	0.02729001764
1183	0.0272876088
1184	0.02728546452
1185	0.02728185911
1186	0.02727717173
1187	0.02727106666
1188	0.02726880002
1189	0.02726536646
1190	0.02726347098
1191	0.02726032154
1192	0.02725903426
1193	0.02725574056
1194	0.02725379275
1195	0.02725190158
1196	0.02724448905
1197	0.02724212349
1198	0.0272393816
1199	0.02723779032
1200	0.02723682749
1201	0.02723578222
1202	0.02722920245
1203	0.02722533743
1204	0.02722251619
1205	0.02721980314
1206	0.02721493998
1207	0.0272143644
1208	0.02721370727
1209	0.02720446589
1210	0.02720263487
1211	0.02719650344
1212	0.02719648737
1213	0.02719337277
1214	0.02719282653
1215	0.02719087564
1216	0.02718679103
1217	0.02718498413
1218	0.02718263959
1219	0.02717854886
1220	0.02717534095
1221	0.02716968958
1222	0.02716333082
1223	0.02716102493
1224	0.02715828548
1225	0.02715433819
1226	0.02714830832
1227	0.02714307784
1228	0.02713862842
1229	0.02713652511
1230	0.02713552252
1231	0.02713024502
1232	0.02712868292
1233	0.02712733372
1234	0.02712205317
1235	0.02712027049
1236	0.02712020635
1237	0.0271144133
1238	0.02711371772
1239	0.0271088813
1240	0.02710716997
1241	0.02710167787
1242	0.02709750237
1243	0.02709455937
1244	0.02709204434
1245	0.02708907664
1246	0.02708469548
1247	0.027081753
1248	0.02708088561
1249	0.02707682088
1250	0.02707386061
1251	0.02706955454
1252	0.02706681764
1253	0.02706418979
1254	0.02706003411
1255	0.02705797987
1256	0.02705698302
1257	0.02705645335
1258	0.02705108649
1259	0.02704713753
1260	0.02704198646
1261	0.02703801653
1262	0.02703534843
1263	0.0270331499
1264	0.02702881036
1265	0.02702765454
1266	0.02702696068
1267	0.02702574487
1268	0.02701901661
1269	0.0270173899
1270	0.02701487874
1271	0.02701232623
1272	0.02701087543
1273	0.02700798935
1274	0.02700743073
1275	0.02700186791
1276	0.02699750482
1277	0.02699717191
1278	0.0269960069
1279	0.02699517412
1280	0.02699405011
1281	0.02699403486
1282	0.02699300798
1283	0.02699146609
1284	0.02698945648
1285	0.02698536141
1286	0.02697894762
1287	0.02697482174
1288	0.02697332791
1289	0.02697251249
1290	0.02697040174
1291	0.02696427436
1292	0.02696348074
1293	0.02696136307
1294	0.02695760243
1295	0.02695545256
1296	0.02695416938
1297	0.02695409014
1298	0.02695125148
1299	0.02694894178
1300	0.02694276013
1301	0.02693731216
1302	0.0269367564
1303	0.02693603347
1304	0.02693602256
1305	0.02693457467
1306	0.02693291388
1307	0.02692830066
1308	0.02692452301
1309	0.0269224375
1310	0.02691975935
1311	0.02691848728
1312	0.02691517974
1313	0.02691101814
1314	0.02690605492
1315	0.02690391353
1316	0.02690354225
1317	0.02690094216
1318	0.02689896094
1319	0.02689579482
1320	0.02689458903
1321	0.02689117629
1322	0.0268897291
1323	0.02688464554
1324	0.02688117606
1325	0.02688003705
1326	0.02687751071
1327	0.02687629633
1328	0.02687474361
1329	0.02687467649
1330	0.02687139149
1331	0.02686988942
1332	0.02686750527
1333	0.02686667689
1334	0.02686117897
1335	0.02685856845
1336	0.02685481091
1337	0.02685130328
1338	0.02684775747
1339	0.02684645731
1340	0.02684302663
1341	0.02684163437
1342	0.02683900403
1343	0.02683898622
1344	0.02683780579
1345	0.02683751272
1346	0.02683557242
1347	0.02683316087
1348	0.02683093353
1349	0.02682862109
1350	0.02682693846
1351	0.02682341528
1352	0.02682218719
1353	0.02682171674
1354	0.02682170286
1355	0.02681715278
1356	0.0268125016
1357	0.02680988756
1358	0.02680886166
1359	0.02680884638
1360	0.02680666329
1361	0.02680527583
1362	0.02680018684
1363	0.02679630552
1364	0.02679526764
1365	0.02679346441
1366	0.02678926038
1367	0.02678731005
1368	0.02678619576
1369	0.02678541347
1370	0.02678372897
1371	0.02678034444
1372	0.02677951824
1373	0.02677721429
1374	0.026776872
1375	0.02677226215
1376	0.02676976607
1377	0.02676748818
1378	0.02676410849
1379	0.02676238829
1380	0.02676181187
1381	0.02676118557
1382	0.02675572089
1383	0.02675200719
1384	0.0267504806
1385	0.02674721925
1386	0.02674549201
1387	0.02674418045
1388	0.02674383708
1389	0.02673851598
1390	0.02673454516
1391	0.02673248854
1392	0.02673095759
1393	0.02672757504
1394	0.02672535396
1395	0.02672500315
1396	0.02672260178
1397	0.02672099065
1398	0.02671999705
1399	0.02671798663
1400	0.02671557147
1401	0.02671313898
1402	0.02671157245
1403	0.02670792213
1404	0.02670692183
1405	0.02670533856
1406	0.02670151738
1407	0.02669954029
1408	0.02669501374
1409	0.02669108216
1410	0.02669032863
1411	0.02668982224
1412	0.02668450314
1413	0.02667968699
1414	0.02667951977
1415	0.0266782223
1416	0.02667472202
1417	0.02667361041
1418	0.02667257372
1419	0.02666991795
1420	0.02666718278
1421	0.02666287636
1422	0.02665475806
1423	0.02665316216
1424	0.02665217644
1425	0.02664539167
1426	0.02664052313
1427	0.02663958158
1428	0.02663343389
1429	0.02663020306
1430	0.026627461
1431	0.02662678401
1432	0.02662376559
1433	0.02662243748
1434	0.02661824988
1435	0.02661419709
1436	0.02661086566
1437	0.02660767603
1438	0.02660303514
1439	0.02659946873
1440	0.0265949324
1441	0.02659383636
1442	0.02659045873
1443	0.02658927185
1444	0.02658655786
1445	0.02658405796
1446	0.02657930918
1447	0.02657798959
1448	0.02657698682
1449	0.02657302095
1450	0.02657066369
1451	0.02656860281
1452	0.02656802615
1453	0.0265652148
1454	0.02656495384
1455	0.02656302056
1456	0.02655924699
1457	0.0265566521
1458	0.02655443397
1459	0.0265528973
1460	0.02654951884
1461	0.02654651899
1462	0.02654198833
1463	0.0265380052
1464	0.02653485787
1465	0.02653364599
1466	0.02653288979
1467	0.02652922212
1468	0.02652746166
1469	0.02652576492
1470	0.02652291725
1471	0.0265206913
1472	0.02651724254
1473	0.02651260471
1474	0.02651114666
1475	0.02650645561
1476	0.0265051909
1477	0.02650297171
1478	0.02650126176
1479	0.0264978205
1480	0.02649713773
1481	0.02649653438
1482	0.02649560625
1483	0.02649346396
1484	0.02649143457
1485	0.02648975394
1486	0.02648601594
1487	0.02648449826
1488	0.02648305393
1489	0.0264810662
1490	0.02647730788
1491	0.0264744481
1492	0.02647218451
1493	0.02646844572
1494	0.02646677088
1495	0.02646231568
1496	0.02645724176
1497	0.02645487607
1498	0.0264522598
1499	0.02644997118
